Domain name,Company name,Twitter,Facebook,lighthouse_metrics,contact_details,Domain_valid,Twitter_valid,Facebook_valid,twitter_details,security_score,response_time
aeroporthotel.com,Autres activités,unknown,aeroporthotel.montpellier.mediterranee,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},0,2.389451
lecoupdegrace.ca,Le Coup de Grâce,unknown,lecoupdegrace.ca,"{'mobile': {'performance': 0.42, 'accessibility': 0.88, 'best-practices': 0.79, 'seo': 0.85}, 'desktop': {'performance': 0.32, 'accessibility': 0.88, 'best-practices': 0.79, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,0.211847
cantinevagabonde.fr,"Ateliers de cuisine végétal, bio et gourmand",cantinebio,cantinevagabonde,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},5,0.209356
labete.ca,La Bête Steakhouse,unknown,labetesteakhouse,"{'mobile': {'performance': 0.11, 'accessibility': 0.93, 'best-practices': 0.61, 'seo': 0.92}, 'desktop': {'performance': 0.12, 'accessibility': 0.93, 'best-practices': 0.61, 'seo': 0.92}}","{'emails': set(), 'phones': {'4182661818', '4182661717'}}",True,True,True,{},0,1.331461
cavedegeneve.ch,La Cave de Genève,unknown,lacavedegeneve,"{'mobile': {'performance': 0.74, 'accessibility': 0.86, 'best-practices': 1, 'seo': 0.85}, 'desktop': {'performance': 0.77, 'accessibility': 0.9, 'best-practices': 1, 'seo': 0.85}}","{'emails': {'33info@cavedegeneve.ch', 'info@cavedegeneve.ch'}, 'phones': {'0227531133'}}",True,True,True,{},45,3.673417
moko.fi,Moko Market Café & Store,mokomarket,mokomarket,"{'mobile': {'performance': 0.62, 'accessibility': 0.95, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.39, 'accessibility': 0.95, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': {'0103156156', '0451446225'}}",True,True,True,"{'tweets': 119, 'following': 35, 'followers': 139, 'likes': 34, 'media': 0}",20,0.361793
restaurantcabanoix.com,Restaurant Cabanoix,unknown,unknown,"{'mobile': {'performance': 0.4, 'accessibility': 0.81, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.4, 'accessibility': 0.81, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': {'06.15.34.57.64', '0553310711', '05.53.31.07.11.', '05.53.31.07.11'}}",True,True,True,{},20,6.115345
lafineheure.fr,La Fine Heure,unknown,lafineheure,"{'mobile': {'performance': 0.84, 'accessibility': 0.91, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.84, 'accessibility': 0.91, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': {'0380588347'}}",True,True,True,{},75,0.399739
grill.se,Grill,unknown,grillstockholm,"{'mobile': {'performance': 0.33, 'accessibility': 0.88, 'best-practices': 0.57, 'seo': 0.85}, 'desktop': {'performance': 0.32, 'accessibility': 0.88, 'best-practices': 0.57, 'seo': 0.85}}","{'emails': {'info@grill.se', 'reservation@grill.se'}, 'phones': set()}",True,True,True,{},25,5.672999
lecigalon.com,LE CIGALON,unknown,lecigalonplage,"{'mobile': {'performance': 0.25, 'accessibility': 0.73, 'best-practices': 0.71, 'seo': 1}, 'desktop': {'performance': 0.32, 'accessibility': 0.73, 'best-practices': 0.71, 'seo': 1}}","{'emails': set(), 'phones': {'0493077482'}}",True,True,True,{},0,1.053729
rivercafe.fr,RIVERCAFE,lerivercafe,lerivercafe,"{'mobile': {'performance': 0.26, 'accessibility': 0.85, 'best-practices': 0.79, 'seo': 0.85}, 'desktop': {'performance': 0.26, 'accessibility': 0.85, 'best-practices': 0.79, 'seo': 0.85}}","{'emails': {'contact@rivercafe.fr'}, 'phones': {'0140935020'}}",True,True,True,{},25,1.231494
vinealove.com,VineaLove,vinealovefrance,vinealovefrance,"{'mobile': {'performance': 0.5, 'accessibility': 0.8, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.47, 'accessibility': 0.8, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'hello@sevenapp.com'}, 'phones': {'0113224456'}}",True,True,True,{},25,0.827064
vivacook.be,Vivacook,vivacook,vivacookliege,"{'mobile': {'performance': 0.45, 'accessibility': 0.83, 'best-practices': 0.75, 'seo': 1}, 'desktop': {'performance': 0.43, 'accessibility': 0.83, 'best-practices': 0.75, 'seo': 1}}","{'emails': set(), 'phones': {'15-07-2024', '15-09-2024', '123-06-2024', '20-09-2024', '15-06-2024', '18-09-2024', '12-06-2024', '115-09-2024', '29-06-2024', '202517-09-2024', '03-07-2024', '19-08-2024', '28-06-2024', '05-07-2024', '14-09-2024', '12-08-2024', '07-07-2024', '21-09-2024', '08-07-2024', '16-06-2024', '30-06-2024', '202516-09-2024', '14-06-2024', '17-06-2024', '23-06-2024', '0847072987', '16-09-2024', '22-06-2024', '19-09-2024', '05-08-2024', '22-09-2024', '0489565757', '22-07-2024'}}",True,True,True,"{'tweets': 2522, 'following': 16, 'followers': 35, 'likes': 4, 'media': 0}",0,1.569583
uchitomi.ch,Uchitomi,unknown,uchitomi.ch,"{'mobile': {'performance': 0.49, 'accessibility': 0.92, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.51, 'accessibility': 0.92, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': {'40213124001', '13-150227312601', '0227312601', '0213124001', '0227312646', '420227312646', '4202273126', '13-1502273126'}}",True,True,True,{},45,0.226928
jshs.fr,Jet Systems,unknown,jet-systems-helicopteres-services-139751449476439,"{'mobile': {'performance': 0.52, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.49, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': {'20info@jshs.fr', 'info@jshs.fr'}, 'phones': {'2023-10-05', '2023-11-08', '2023-10-03', '2023-10-01', '2023-11-06', '+33(0)475854320', '+33(0)4758543', '2023-09-04', '2023-09-30'}}",True,True,False,{},45,0.717174
caffuccino.com,Caffuccino,lescaffuccino,caffuccino,"{'mobile': {'performance': 0.56, 'accessibility': 0.89, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.56, 'accessibility': 0.89, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': {'(819)563-4555', '(819)821-2346', '(819)868-2225', '(819)-780-4217'}}",True,True,True,{},5,0.788603
molards.ch,Domaine des Molards,unknown,domainedesmolards,"{'mobile': {'performance': 0.47, 'accessibility': 0.86, 'best-practices': 0.68, 'seo': 1}, 'desktop': {'performance': 0.51, 'accessibility': 0.86, 'best-practices': 0.68, 'seo': 1}}","{'emails': {'info@molards.ch'}, 'phones': {'+41(0)227541540'}}",True,True,True,{},0,0.389082
tiffanyhotel.ch,Tiffany Hôtel,tiffany_hotel,tiffanyhotelgeneva,"{'mobile': {'performance': 0.72, 'accessibility': 0.78, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.84, 'accessibility': 0.78, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'welcome@tiffanyhotel.ch', 'reservations@ad-hotels.com', 'liode@tiffanyhotel.ch'}, 'phones': {'+41227081606', '+412270816', '+41227081616'}}",True,True,True,"{'tweets': 975, 'following': 39, 'followers': 84, 'likes': 7, 'media': 0}",5,0.234571
lejardinenville.fr,Le Jardin en ville,unknown,lejardinenville,"{'mobile': {'performance': 0.18, 'accessibility': 0.84, 'best-practices': None, 'seo': 0.85}, 'desktop': {'performance': 0.17, 'accessibility': 0.84, 'best-practices': None, 'seo': 0.77}}","{'emails': {'Contact@lejardinenville.fr'}, 'phones': {'04.68.47.80', '+441632960655', '0468478091', '04.68.47.80.915'}}",True,True,True,{},20,2.067631
beauxvillages.be,Les Plus Beaux Villages de Wallonie,unknown,unknown,"{'mobile': {'performance': 0.56, 'accessibility': 0.77, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.55, 'accessibility': 0.77, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': {'info@beauxvillages.be'}, 'phones': {'083/657240'}}",True,True,True,{},0,1.712004
secondcup.com,Second Cup,secondcupcanada,unknown,"{'mobile': {'performance': 0.16, 'accessibility': 0.84, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.33, 'accessibility': 0.84, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 6642, 'following': 132, 'followers': 9793, 'likes': 2576, 'media': 0}",0,0.733602
bienbar.no,Bien Restaurant,unknown,bienbar.no,"{'mobile': {'performance': None, 'accessibility': 0.93, 'best-practices': 0.71, 'seo': 1}, 'desktop': {'performance': 0.45, 'accessibility': 0.93, 'best-practices': 0.71, 'seo': 1}}","{'emails': {'LAILA@BIENBAR.NO', '00LAILA@BIENBAR.NOnonononoEkte', 'petTer@BIENBAR.NO', '00LAILA@BIENBAR.NOnononono', '00petTer@BIENBAR.NOJOBB', '00LAILA@BIENBAR.NOnono'}, 'phones': {'0055591100'}}",True,True,True,{},50,0.446349
restaurantazimut.com,Chef François Moureaux,unknown,unknown,"{'mobile': {'performance': 0.53, 'accessibility': 0.76, 'best-practices': 0.96, 'seo': 0.77}, 'desktop': {'performance': 0.53, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': {'+33(0)479062590', '+33(0)4790625'}}",True,True,True,{},0,1.170868
marycherry.fr,Mary Cherry,marycherrybakes,marycherrybakes,"{'mobile': {'performance': 0.84, 'accessibility': 0.8, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.83, 'accessibility': 0.8, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},65,0.877087
camarine.com,La Camarine,la_camarine,lacamarine,"{'mobile': {'performance': 0.14, 'accessibility': 0.74, 'best-practices': 0.71, 'seo': 0.77}, 'desktop': {'performance': 0.21, 'accessibility': 0.74, 'best-practices': 0.71, 'seo': 0.77}}","{'emails': {'Info@camarine.com'}, 'phones': {'1.800.567.3939', '418.827.5703', '418.827.5430', '418827-5703', '1-800-567-3939'}}",True,True,True,"{'tweets': 526, 'following': 0, 'followers': 60, 'likes': 1, 'media': 0}",0,7.103185
leysin.ch,Leysin,unknown,unknown,"{'mobile': {'performance': 0.59, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.55, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': {'10.12.2023', '14.12.2024', '08.06.2024'}}",True,True,True,{},25,0.329055
smallwinemakers.ca,Small Winemakers Col,smallwinemakers,smallwinemakerscollection,"{'mobile': {'performance': 0.28, 'accessibility': 0.81, 'best-practices': 0.57, 'seo': 0.85}, 'desktop': {'performance': 0.34, 'accessibility': 0.81, 'best-practices': 0.61, 'seo': 0.85}}","{'emails': {'info@smallwinemakers.ca'}, 'phones': {'2021$32.95', '2019$28.50', '2022$27.50', '2019$48.95', '2022$26.50', '2021$30.95', '2022$52.95', '2019$79.95', '2023$26.50', '2019$59.95', '2023$20.95', '2020$33.95', '2017$125.00', '2020$135.00', '2021$37.50', '2020$24.95', '(877)567-9463', '2021$20.90', '2023$25.50', '2019$32.95', '2018$61.50', '2022$20.90', '2022$38.50', '2023$24.95', '2022$24.50', '2020$46.95', '2022$37.95', '2019$23.95', '2022$22.50', '2022$54.95', '2021$21.95', '2022$23.50', '2023$30.50', '2021$28.95', '2022$21.95', '2019$28.25', '2022$25.50', '2020$25.50', '2019$24.95', '3(416)463-7178', '2019$43.50', '2021$68.95', '2021$42.95', '2021$23.50', '2020$29.95', '2022$30.50', '2022$21.50', '2022$24.95', '2022$47.95', '2020$23.50', '2020$59.50', '2021$26.95', '2023$17.35', '2017$41.95', '2020$32.95', '2020$375.00', '2023$19.95', '2022$33.50', '2018$71.50', '2022$29.50', '2022$31.95', '2021$25.50', '2019$25.50', '2022$51.95', '2020$21.95', '2022$25.95', '2021$28.50', '2022$35.95', '2019$34.50', '2022$20.95', '2022$41.95'}}",True,True,True,"{'tweets': 529, 'following': 304, 'followers': 504, 'likes': 57, 'media': 0}",10,0.757134
brouwerijdemolen.nl,Brouwerij de Molen,unknown,bierbrouwerijdemolen,"{'mobile': {'performance': 0.34, 'accessibility': 0.84, 'best-practices': 0.61, 'seo': 0.92}, 'desktop': {'performance': 0.3, 'accessibility': 0.84, 'best-practices': 0.61, 'seo': 0.92}}","{'emails': {'klantenservice@brouwerijdemolen.nl'}, 'phones': {'088-6237091', '08.30-18.00'}}",True,True,True,{},40,0.399018
michelguerard.com,Michel Guérard,michelguerard,unknown,unknown,"{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 1048, 'following': 892, 'followers': 58714, 'likes': 275, 'media': 0}",0,0.525088
lefarcon.fr,Le Farçon,unknown,unknown,"{'mobile': {'performance': 0.68, 'accessibility': 0.8, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.7, 'accessibility': 0.8, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'info@lefarcon.fr', '034info@lefarcon.fr'}, 'phones': {'30+33(0)479088034', '+33(0)479088', '+33479088034', '30+33(0)479088'}}",True,True,True,{},0,1.644297
burger.fr,Burger,unknown,burgeretcie,"{'mobile': {'performance': 0.3, 'accessibility': 0.96, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.24, 'accessibility': 0.96, 'best-practices': 0.96, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,2.199961
champagne-bauser.com,Champagne Bauser,bauserchampagne,champagne.bauser,"{'mobile': {'performance': 0.36, 'accessibility': 0.89, 'best-practices': 0.89, 'seo': 0.92}, 'desktop': {'performance': 0.29, 'accessibility': 0.89, 'best-practices': 0.89, 'seo': 0.92}}","{'emails': {'contact@champagne-bauser.com'}, 'phones': {'+33.3.25.29.37.37'}}",True,True,True,"{'tweets': 100, 'following': 85, 'followers': 30, 'likes': 17, 'media': 0}",0,1.370363
josephmellot.com,Joseph Mellot,josephmellot,josephmellot,"{'mobile': {'performance': 0.22, 'accessibility': 0.85, 'best-practices': 0.71, 'seo': 1}, 'desktop': {'performance': None, 'accessibility': 0.85, 'best-practices': 0.71, 'seo': 1}}","{'emails': {'contact@josephmellot.com'}, 'phones': {'+33(0)248785454', '+33(0)248785454+33(0)248540090', '09/01/2024'}}",True,True,True,"{'tweets': 830, 'following': 447, 'followers': 436, 'likes': 477, 'media': 0}",0,3.842504
chateau-cantenac.fr,Château Cantenac,chateaucantenac,chateau.cantenac.saint.emilion.grand.cru,unknown,"{'emails': {'contact@chateau-cantenac.fr'}, 'phones': {'+33(0)5575135', '2024-01-04', '2024-04-24', '15/12/2023', '+33(0)557513522'}}",True,True,True,"{'tweets': 1952, 'following': 3757, 'followers': 3816, 'likes': 4473, 'media': 0}",20,1.95058
lebaligan.fr,Le Baligan,unknown,lebaligan,"{'mobile': {'performance': 0.51, 'accessibility': 0.96, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.48, 'accessibility': 0.96, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': {'0231241092'}}",True,True,True,{},25,0.38283
golfatlantide.com,Golf Atlantide,atlantidegolf,clubdegolfatlantide,"{'mobile': {'performance': 0.53, 'accessibility': 0.91, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.57, 'accessibility': 0.91, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},45,1.718203
lecerisier.com,Le Cerisier,unknown,lecerisierlille,"{'mobile': {'performance': 0.6, 'accessibility': 0.94, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.57, 'accessibility': 0.94, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'Contactbonjour@lecerisier.com'}, 'phones': {'+33(0)3746262', '+33(0)3744949', '+33(0)374626262', '+33(0)37449494997,'}}",True,True,True,{},25,2.064761
sucreriedelamontagne.com,Sucrerie de la Montagne,unknown,lasucreriedelamontagne,"{'mobile': {'performance': 0.34, 'accessibility': 0.8, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.36, 'accessibility': 0.8, 'best-practices': 0.96, 'seo': 1}}","{'emails': set(), 'phones': {'450451-0340', '450451-0831'}}",True,True,True,{},20,2.15806
restaurants-alsaciens.fr,Les Restaurants Alsaciens Strasbourg,unknown,restaurantsalsaciens,"{'mobile': {'performance': 0.37, 'accessibility': 0.89, 'best-practices': 0.93, 'seo': 0.77}, 'desktop': {'performance': None, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 0.77}}","{'emails': set(), 'phones': set()}",True,True,True,{},40,2.412269
townfood.com,Town Food Service Equipment Co.,unknown,unknown,"{'mobile': {'performance': 0.55, 'accessibility': 0.68, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.56, 'accessibility': 0.68, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.849989
lacafeotheque.com,La Caféothèque,lacafeotheque,lacafeotheque,"{'mobile': {'performance': 0.28, 'accessibility': 0.86, 'best-practices': 0.71, 'seo': 0.85}, 'desktop': {'performance': 0.32, 'accessibility': 0.86, 'best-practices': 0.68, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,1.363873
planete-nextgen.com,Planete NextGen,planetenextgen,unknown,"{'mobile': {'performance': 0.97, 'accessibility': 1, 'best-practices': 1, 'seo': 0.85}, 'desktop': {'performance': 0.98, 'accessibility': 1, 'best-practices': 1, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 19937, 'following': 863, 'followers': 2745, 'likes': 2304, 'media': 0}",30,0.800887
digiplace.fr,Digiplace,unknown,unknown,"{'mobile': {'performance': 0.92, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 0.91}, 'desktop': {'performance': 0.74, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 0.91}}","{'emails': {'info@digiplace.fr'}, 'phones': {'0171331140'}}",True,True,True,{},0,0.132891
pascaline.fr,Pascaline,unknown,restaurantpascalinerouen,"{'mobile': {'performance': 0.47, 'accessibility': 0.79, 'best-practices': 0.54, 'seo': 1}, 'desktop': {'performance': 0.46, 'accessibility': 0.79, 'best-practices': 0.54, 'seo': 1}}","{'emails': {'direction@pascaline.fr', 'contact@pascaline.fr'}, 'phones': {'31792911500028-', '+33235896744', '02.35.89.67.44-', '+33(0)235896744', '317929115-'}}",True,True,True,{},25,0.161588
bioparc-zoo.fr,Bioparc - Zoo de Doué-la-Fontaine,unknown,bioparcofficiel,"{'mobile': {'performance': 0.41, 'accessibility': 0.8, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.33, 'accessibility': 0.8, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,0.362191
jacksaloon.com,Jack Saloon,unknown,jacksaloondix30,"{'mobile': {'performance': 0.32, 'accessibility': 0.77, 'best-practices': 0.96, 'seo': 0.69}, 'desktop': {'performance': 0.26, 'accessibility': 0.77, 'best-practices': 0.96, 'seo': 0.77}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,0.684015
chateaudelaresle.com,Château de la Resle,unknown,chateaudelaresleburgundy,"{'mobile': {'performance': 0.39, 'accessibility': 0.72, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.4, 'accessibility': 0.72, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': {'info@chateaudelaresle.com', '22info@chateaudelaresle.com'}, 'phones': {'+33(0)686112922-', '+33(0)686112922', '+33(0)6861129'}}",True,True,True,{},0,0.141762
hostellerie-des-clos.fr,Hostellerie des Clos,unknown,unknown,"{'mobile': {'performance': 0.37, 'accessibility': 0.81, 'best-practices': 0.89, 'seo': 0.82}, 'desktop': {'performance': 0.41, 'accessibility': 0.81, 'best-practices': 0.89, 'seo': 0.82}}","{'emails': {'contact@hostellerie-des-clos.fr'}, 'phones': {'+33(0)386421063', '+33(0)3864210'}}",True,True,True,{},0,1.853546
zanzibar-voyage.com,Zanzibar voyage,unknown,unknown,"{'mobile': {'performance': 0.56, 'accessibility': 0.68, 'best-practices': 0.93, 'seo': 0.92}, 'desktop': {'performance': 0.52, 'accessibility': 0.68, 'best-practices': 0.93, 'seo': 0.92}}","{'emails': set(), 'phones': {'0751200785', '2003-2024-', '0153349277'}}",True,True,True,{},0,1.652743
livetsgoda.se,Livets Goda Wine Magazine,unknown,livetsgoda,"{'mobile': {'performance': 0.46, 'accessibility': 0.71, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.4, 'accessibility': 0.72, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': {'info@livetsgoda.se', 'support@livetsgoda.se', 'christoffer.enquist@livetsgoda.se'}, 'phones': {'2024-05-30', '2024-06-05', '2024-06-03', '20242024-05-31', '2024-06-02', '19572024-06-04', '2024-05-23', '08-4482550', '2024-05-24', '2024-05-27', '20242024-05-27', '2024-05-28', '2024-05-31', '95+2024-05-24', '2024-06-04', '2023/202479.00', '20242024-05-24', '2024-06-01', '2024-05-29---'}}",True,True,True,{},0,1.043201
